player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Brooke Halliday,594654,Auckland Women,2023,Women's Super Smash,-18.494,-0.285,-18.494,-0.285,0,0,48,65,2,26,0,63,40,3,NA,NA,0,NA,NA,NA,NA,0.738,16,65,NA,0.031,0,NA,0.4,0.635,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/357400/357490.png,https://www.espncricinfo.com/db/PICTURES/CMS/357400/357490.png,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353959.4.jpg
Brooke Halliday,594654,Northern Districts Women,2021,Women's Super Smash,29.67,0.11,-17.578,-0.171,47.249,0.285,94,103,10,45,3,93,48,8,15,154,166,17,78,5.566,10.267,0.913,11.75,269,0.102,0.097,0.029,0.47,0.437,0.516,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/357400/357490.png,https://www.espncricinfo.com/db/PICTURES/CMS/357400/357490.png,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353959.4.jpg
Brooke Halliday,594654,Northern Districts Women,2022,Women's Super Smash,10.059,0.17,-5.217,-0.275,15.276,0.382,15,19,3,10,0,16,3,2,3,29,40,3,23,4.35,9.667,0.789,7.5,59,0.075,0.158,0,0.575,0.526,0.188,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/357400/357490.png,https://www.espncricinfo.com/db/PICTURES/CMS/357400/357490.png,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353959.4.jpg
Caitlin Blakely,597992,Otago Women,2021,Women's Super Smash,-8.528,-0.082,-12.795,-0.139,4.267,0.356,85,92,6,28,0,86,61,7,1,14,12,1,1,7,14,0.924,12.143,104,0.083,0.065,0,0.083,0.304,0.709,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/153000/153060.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/153000/153060.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/153000/153060.1.jpg
Caitlin Blakely,597992,Otago Women,2022,Women's Super Smash,-16.803,-0.147,-12.833,-0.126,-3.97,-0.331,94,102,6,32,0,96,70,7,1,19,12,3,4,9.5,19,0.922,13.429,114,0.25,0.059,0,0.333,0.314,0.729,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/153000/153060.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/153000/153060.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/153000/153060.1.jpg
Caitlin Blakely,597992,Otago Women,2023,Women's Super Smash,13.798,0.12,13.798,0.12,0,0,132,115,11,24,0,104,88,5,NA,NA,0,NA,NA,NA,NA,1.148,26.4,115,NA,0.096,0,NA,0.209,0.846,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/153000/153060.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/153000/153060.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/153000/153060.1.jpg
Caitlin Gurrey,701743,Northern Districts Women,2021,Women's Super Smash,1.296,0.006,1.296,0.006,0,0,188,200,25,88,1,175,86,7,NA,NA,0,NA,NA,NA,NA,0.94,26.857,200,NA,0.125,0.005,NA,0.44,0.491,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Caitlin Gurrey,701743,Northern Districts Women,2022,Women's Super Smash,22.597,0.353,22.597,0.353,0,0,87,64,15,27,0,49,27,1,NA,NA,0,NA,NA,NA,NA,1.359,87,64,NA,0.234,0,NA,0.422,0.551,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Caitlin Gurrey,701743,Northern Districts Women,2023,Women's Super Smash,13.051,0.058,13.051,0.058,0,0,230,224,28,88,0,196,118,9,NA,NA,0,NA,NA,NA,NA,1.027,25.556,224,NA,0.125,0,NA,0.393,0.602,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Caitlin King,701749,Wellington Women,2021,Women's Super Smash,13.965,0.377,0.942,0.188,13.023,0.407,6,5,0,0,0,5,6,NA,3,27,32,2,16,5.062,9,1.2,NA,37,0.062,0,0,0.5,0,1.2,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/174800/174825.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/174800/174825.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/174800/174825.1.jpg
Caitlin King,701749,Wellington Women,2022,Women's Super Smash,-6.186,-0.055,-4.35,-0.189,-1.836,-0.02,17,23,1,9,0,22,13,2,4,99,90,13,38,6.6,24.75,0.739,8.5,113,0.144,0.043,0,0.422,0.391,0.591,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/174800/174825.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/174800/174825.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/174800/174825.1.jpg
Caitlin King,701749,Wellington Women,2023,Women's Super Smash,3.45,0.493,3.45,0.493,0,0,12,7,2,2,0,5,4,1,NA,NA,0,NA,NA,NA,NA,1.714,12,7,NA,0.286,0,NA,0.286,0.8,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/174800/174825.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/174800/174825.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/174800/174825.1.jpg
Carol Agafili,1299915,Northern Districts Women,2022,Women's Super Smash,-15.471,-0.814,-15.471,-0.814,0,0,15,19,2,11,0,17,7,4,NA,NA,0,NA,NA,NA,NA,0.789,3.75,19,NA,0.105,0,NA,0.579,0.412,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Carol Agafili,1299915,Northern Districts Women,2023,Women's Super Smash,-12.461,-0.118,-10.193,-0.204,-2.268,-0.041,50,50,5,19,1,45,28,6,4,65,56,6,19,6.964,16.25,1,8.333,106,0.107,0.1,0.02,0.339,0.38,0.622,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Cate Pedersen,1286029,Auckland Women,2023,Women's Super Smash,0.444,0.055,0.444,0.055,0,0,8,8,0,1,0,8,8,NA,NA,NA,0,NA,NA,NA,NA,1,NA,8,NA,0,0,NA,0.125,1,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Cate Pedersen,1286029,Central Districts Women,2021,Women's Super Smash,-7.113,-0.889,-7.113,-0.889,0,0,3,8,0,4,0,8,3,1,NA,NA,0,NA,NA,NA,NA,0.375,3,8,NA,0,0,NA,0.5,0.375,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Chamari Athapaththu,318853,Northern Districts Women,2023,Women's Super Smash,43.497,0.119,57.795,0.316,-14.298,-0.078,221,183,41,85,5,142,47,9,11,229,184,27,66,7.467,20.818,1.208,24.556,367,0.147,0.224,0.027,0.359,0.464,0.331,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320555.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320555.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302875.jpg
Charli Knott,1164537,Wellington Women,2022,Women's Super Smash,3.595,0.035,13.413,0.263,-9.817,-0.192,64,51,9,20,0,42,28,3,4,62,51,10,20,7.294,15.5,1.255,21.333,102,0.196,0.176,0,0.392,0.392,0.667,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364913.png,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364913.png,https://www.espncricinfo.com/db/PICTURES/CMS/346900/346950.4.jpg
Charlotte Sarsfield,805139,Northern Districts Women,2021,Women's Super Smash,-27.288,-0.182,-3.187,-0.145,-24.1,-0.188,25,22,4,10,0,18,8,3,3,153,128,17,42,7.172,51,1.136,8.333,150,0.133,0.182,0,0.328,0.455,0.444,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Charlotte Sarsfield,805139,Northern Districts Women,2022,Women's Super Smash,-5.182,-0.37,-5.182,-0.37,0,0,7,14,1,10,0,13,3,NA,NA,NA,0,NA,NA,NA,NA,0.5,NA,14,NA,0.071,0,NA,0.714,0.231,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Claudia Green,1170056,Central Districts Women,2021,Women's Super Smash,7.513,0.031,-16.676,-0.834,24.189,0.107,9,20,0,12,0,20,9,2,7,202,226,22,111,5.363,28.857,0.45,4.5,246,0.097,0,0,0.491,0.6,0.45,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Claudia Green,1170056,Central Districts Women,2022,Women's Super Smash,-14.427,-0.074,-11.856,-0.565,-2.571,-0.015,16,21,1,9,0,20,12,4,10,196,174,28,79,6.759,19.6,0.762,4,195,0.161,0.048,0,0.454,0.429,0.6,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
